mode,seed,learning_rate,batch_size,train_samples,val_samples,hidden_layers,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_ms
mpi-mp-pip,42,0.12,256,50000,10000,512-512-256-256-128-64-32,1,0.674374,0.782392,0.203016,0.939904,139835
mpi-mp-pip,42,0.12,256,50000,10000,512-512-256-256-128-64-32,2,0.179938,0.946334,0.140361,0.95653,139805
